Date,Open,High,Low,Close,Adj Close,Volume
2011-11-22,19000.000000,19420.000000,18860.000000,19260.000000,14857.179688,12040600
2011-11-23,18960.000000,19200.000000,18700.000000,18700.000000,14425.195313,15335700
2011-11-24,18440.000000,19060.000000,18420.000000,18860.000000,14548.618164,13680750
2011-11-25,18580.000000,19060.000000,18580.000000,18940.000000,14610.332031,11689400
2011-11-28,19180.000000,19640.000000,19160.000000,19560.000000,15088.600586,15724000
2011-11-29,19800.000000,20100.000000,19720.000000,20100.000000,15505.155273,27588450
2011-11-30,20000.000000,20200.000000,19920.000000,20080.000000,15489.729492,19579400
2011-12-01,20700.000000,21600.000000,20580.000000,21480.000000,16569.687500,34717150
2011-12-02,21220.000000,21420.000000,20800.000000,21000.000000,16199.416016,21917950
2011-12-05,21380.000000,21460.000000,21160.000000,21320.000000,16446.261719,14848100
2011-12-06,21140.000000,21400.000000,20820.000000,20880.000000,16106.853516,14528550
2011-12-07,21000.000000,21360.000000,20820.000000,21120.000000,16291.986328,19746900
2011-12-08,21140.000000,21660.000000,20920.000000,21280.000000,16415.410156,25893000
2011-12-09,20980.000000,21480.000000,20740.000000,21060.000000,16245.702148,13804200
2011-12-12,21260.000000,21680.000000,21200.000000,21680.000000,16723.972656,12163550
2011-12-13,21480.000000,21500.000000,21000.000000,21000.000000,16199.416016,13210000
2011-12-14,20680.000000,20900.000000,20500.000000,20800.000000,16045.136719,21064350
2011-12-15,20580.000000,20720.000000,20300.000000,20300.000000,15659.437500,16963000
2011-12-16,20420.000000,20900.000000,20400.000000,20900.000000,16122.280273,12263200
2011-12-19,20900.000000,20900.000000,19680.000000,20140.000000,15536.009766,20485300
2011-12-20,20160.000000,20580.000000,20140.000000,20240.000000,15613.155273,13750300
2011-12-21,20700.000000,21140.000000,20620.000000,21140.000000,16307.414063,20402950
2011-12-22,20900.000000,21060.000000,20820.000000,21040.000000,16230.273438,10634550
2011-12-23,21120.000000,21480.000000,21120.000000,21360.000000,16477.125000,12299050
2011-12-26,21340.000000,21500.000000,21320.000000,21320.000000,16446.261719,6216250
2011-12-27,21360.000000,21600.000000,21060.000000,21460.000000,16554.263672,11133650
2011-12-28,21460.000000,21460.000000,21200.000000,21220.000000,16445.759766,11023850
2011-12-29,21240.000000,21540.000000,21140.000000,21160.000000,16399.259766,10923900
2012-01-02,21400.000000,21600.000000,21300.000000,21600.000000,16740.267578,13151350
2012-01-03,21860.000000,22100.000000,21840.000000,22100.000000,17127.775391,16927750
2012-01-04,22100.000000,22200.000000,21500.000000,21600.000000,16740.267578,17103700
2012-01-05,21460.000000,21580.000000,21100.000000,21100.000000,16352.764648,17298400
2012-01-06,21120.000000,21320.000000,20600.000000,20800.000000,16120.253906,18816250
2012-01-09,20800.000000,20820.000000,20300.000000,20320.000000,15748.252930,19283000
2012-01-10,20420.000000,20720.000000,20420.000000,20520.000000,15903.252930,20414800
2012-01-11,20340.000000,20480.000000,20280.000000,20420.000000,15825.749023,19110150
2012-01-12,20320.000000,20580.000000,20220.000000,20560.000000,15934.244141,18511000
2012-01-13,20560.000000,21000.000000,20520.000000,20920.000000,16213.260742,14630750
2012-01-16,20800.000000,20800.000000,20400.000000,20600.000000,15965.251953,11614950
2012-01-17,20820.000000,20960.000000,20480.000000,20720.000000,16058.254883,17084400
2012-01-18,21020.000000,21040.000000,20440.000000,20600.000000,15965.251953,15359650
2012-01-19,20760.000000,21440.000000,20740.000000,21440.000000,16616.261719,22385800
2012-01-20,21800.000000,22100.000000,21520.000000,22100.000000,17127.775391,25550800
2012-01-25,21840.000000,22500.000000,21840.000000,22280.000000,17267.269531,22751300
2012-01-26,22320.000000,22420.000000,21880.000000,22260.000000,17251.769531,17655150
2012-01-27,22400.000000,22500.000000,22220.000000,22500.000000,17437.775391,12741200
2012-01-30,22580.000000,22600.000000,22180.000000,22300.000000,17282.773438,16354450
2012-01-31,22100.000000,22400.000000,21780.000000,22140.000000,17158.771484,21731350
2012-02-01,22140.000000,22140.000000,21560.000000,21580.000000,16724.765625,22849650
2012-02-02,21720.000000,22080.000000,21360.000000,21600.000000,16740.267578,22402650
2012-02-03,21420.000000,21680.000000,21120.000000,21320.000000,16523.257813,17801400
2012-02-06,21680.000000,21820.000000,21320.000000,21480.000000,16647.261719,15837500
2012-02-07,21540.000000,21920.000000,21460.000000,21860.000000,16941.767578,11921950
2012-02-08,21980.000000,22000.000000,21680.000000,21840.000000,16926.265625,11809400
2012-02-09,21740.000000,21800.000000,21200.000000,21680.000000,16802.267578,24005850
2012-02-10,21680.000000,21680.000000,21220.000000,21240.000000,16461.257813,18579100
2012-02-13,21380.000000,21780.000000,21340.000000,21660.000000,16786.767578,16017250
2012-02-14,21680.000000,21780.000000,21480.000000,21600.000000,16740.267578,12317400
2012-02-15,21960.000000,22760.000000,21840.000000,22700.000000,17592.779297,28522350
2012-02-16,22600.000000,22800.000000,22420.000000,22700.000000,17592.779297,15411800
2012-02-17,23180.000000,23600.000000,23120.000000,23520.000000,18228.287109,17308450
2012-02-20,23560.000000,23880.000000,23320.000000,23500.000000,18212.792969,14814150
2012-02-21,23500.000000,23960.000000,23300.000000,23600.000000,18290.292969,10808250
2012-02-22,23640.000000,24000.000000,23440.000000,23940.000000,18553.792969,11779250
2012-02-23,23460.000000,23580.000000,23020.000000,23200.000000,17980.281250,23259200
2012-02-24,23060.000000,23720.000000,23060.000000,23600.000000,18290.292969,14240300
2012-02-27,23480.000000,23600.000000,23180.000000,23420.000000,18150.789063,8273300
2012-02-28,23920.000000,24000.000000,23620.000000,23700.000000,18367.794922,16648100
2012-02-29,23820.000000,24180.000000,23820.000000,24120.000000,18693.296875,17278300
2012-03-02,24300.000000,24340.000000,23580.000000,23640.000000,18321.289063,18023700
2012-03-05,23800.000000,23820.000000,23320.000000,23480.000000,18197.294922,11175250
2012-03-06,23580.000000,23860.000000,23340.000000,23600.000000,18290.292969,10572850
2012-03-07,23500.000000,23660.000000,23300.000000,23440.000000,18166.289063,11521550
2012-03-08,23600.000000,23720.000000,23300.000000,23600.000000,18290.292969,20270400
2012-03-09,23820.000000,24620.000000,23760.000000,24600.000000,19065.302734,18228800
2012-03-12,24480.000000,24520.000000,24200.000000,24200.000000,18755.298828,11826950
2012-03-13,24000.000000,24580.000000,24000.000000,24420.000000,18925.796875,11985550
2012-03-14,24600.000000,25100.000000,24600.000000,25000.000000,19375.308594,18279650
2012-03-15,25020.000000,25200.000000,24840.000000,25000.000000,19375.308594,14038800
2012-03-16,25200.000000,25340.000000,24760.000000,24760.000000,19189.302734,18070200
2012-03-19,24700.000000,25360.000000,24680.000000,25200.000000,19530.306641,11881850
2012-03-20,25340.000000,25540.000000,25200.000000,25340.000000,19638.810547,11935500
2012-03-21,25200.000000,25200.000000,24840.000000,24840.000000,19251.302734,12913550
2012-03-22,24700.000000,25260.000000,24700.000000,25160.000000,19499.306641,12675450
2012-03-23,24860.000000,25480.000000,24860.000000,25220.000000,19545.804688,10818600
2012-03-26,25360.000000,25500.000000,25220.000000,25500.000000,19762.812500,9237800
2012-03-27,25700.000000,26220.000000,25520.000000,26220.000000,20320.822266,14186350
2012-03-28,26000.000000,26160.000000,25900.000000,26040.000000,20181.320313,9914550
2012-03-29,25980.000000,25980.000000,25600.000000,25600.000000,19840.310547,11670000
2012-03-30,25400.000000,25600.000000,25140.000000,25500.000000,19762.812500,15281700
2012-04-02,25500.000000,25980.000000,25220.000000,25980.000000,20134.816406,12582950
2012-04-03,26400.000000,26780.000000,26040.000000,26700.000000,20692.824219,16507900
2012-04-04,26620.000000,27020.000000,26300.000000,26400.000000,20460.324219,14599350
2012-04-05,26040.000000,26700.000000,25940.000000,26600.000000,20615.324219,12921350
2012-04-06,26540.000000,26680.000000,26260.000000,26640.000000,20646.324219,10289650
2012-04-09,26400.000000,26600.000000,26120.000000,26340.000000,20413.828125,8572600
2012-04-10,26280.000000,26400.000000,26140.000000,26220.000000,20320.822266,11176100
2012-04-12,25660.000000,25980.000000,25360.000000,25460.000000,19731.814453,25240650
2012-04-13,25300.000000,25540.000000,25200.000000,25360.000000,19654.314453,35409200
2012-04-16,25460.000000,25520.000000,25000.000000,25180.000000,19514.812500,15222400
2012-04-17,25020.000000,25280.000000,24820.000000,24980.000000,19359.806641,14552300
2012-04-18,25540.000000,26040.000000,25380.000000,25860.000000,20041.816406,17253750
2012-04-19,25840.000000,26140.000000,25780.000000,26140.000000,20258.820313,13156400
2012-04-20,25880.000000,25940.000000,25560.000000,25640.000000,19871.310547,9900550
2012-04-23,25380.000000,25600.000000,25240.000000,25580.000000,19824.812500,8388400
2012-04-24,25300.000000,25720.000000,25240.000000,25660.000000,19886.814453,13238350
2012-04-25,26080.000000,26300.000000,25860.000000,26100.000000,20227.822266,13821600
2012-04-26,26400.000000,26800.000000,26340.000000,26800.000000,20770.333984,16479500
2012-04-27,27100.000000,27660.000000,27020.000000,27480.000000,21297.343750,15905350
2012-04-30,27900.000000,28180.000000,27540.000000,27800.000000,21545.341797,15757100
2012-05-02,28200.000000,28360.000000,27980.000000,28200.000000,21855.347656,18420750
2012-05-03,28040.000000,28200.000000,27960.000000,28020.000000,21715.837891,10327050
2012-05-04,27500.000000,27960.000000,26980.000000,27200.000000,21080.330078,20484300
2012-05-07,26840.000000,27060.000000,26500.000000,26840.000000,20801.330078,18908450
2012-05-08,26960.000000,27040.000000,26780.000000,26820.000000,20785.830078,12048600
2012-05-09,26700.000000,26960.000000,26480.000000,26620.000000,20630.826172,12661700
2012-05-10,26580.000000,26720.000000,26440.000000,26540.000000,20568.824219,13145000
2012-05-11,26300.000000,26460.000000,26060.000000,26060.000000,20196.814453,13626400
2012-05-14,26100.000000,26540.000000,26080.000000,26280.000000,20367.322266,15092100
2012-05-15,26080.000000,26400.000000,26000.000000,26220.000000,20320.822266,15558100
2012-05-16,25960.000000,26000.000000,24560.000000,24600.000000,19065.302734,38488900
2012-05-17,24600.000000,24860.000000,24020.000000,24460.000000,18956.800781,33041100
2012-05-18,24080.000000,24100.000000,23300.000000,23320.000000,18073.287109,30023750
2012-05-21,23880.000000,24320.000000,23800.000000,24180.000000,18739.794922,23702750
2012-05-22,25100.000000,25100.000000,24540.000000,24800.000000,19220.306641,23830550
2012-05-23,24800.000000,24800.000000,23900.000000,24420.000000,18925.796875,16157100
2012-05-24,24260.000000,24500.000000,23960.000000,24500.000000,18987.800781,15251250
2012-05-25,24660.000000,24920.000000,24460.000000,24500.000000,18987.800781,10164250
2012-05-29,24240.000000,24760.000000,24120.000000,24760.000000,19189.302734,10815350
2012-05-30,24760.000000,24800.000000,24300.000000,24520.000000,19003.300781,12653250
2012-05-31,24260.000000,24260.000000,23840.000000,24220.000000,18770.800781,22106900
2012-06-01,24260.000000,24740.000000,23980.000000,24660.000000,19111.804688,13554450
2012-06-04,23960.000000,24100.000000,23840.000000,23920.000000,18538.296875,18068750
2012-06-05,24020.000000,24180.000000,23860.000000,24060.000000,18646.794922,12848900
2012-06-07,24780.000000,25300.000000,24660.000000,25300.000000,19607.816406,20928350
2012-06-08,25500.000000,25500.000000,24900.000000,24940.000000,19328.810547,9956350
2012-06-11,25440.000000,25500.000000,25320.000000,25360.000000,19654.314453,9906200
2012-06-12,24920.000000,25200.000000,24900.000000,25100.000000,19452.808594,8805200
2012-06-13,25320.000000,25480.000000,25120.000000,25420.000000,19700.808594,9572600
2012-06-14,25380.000000,25420.000000,25120.000000,25220.000000,19545.804688,21995050
2012-06-15,25000.000000,25200.000000,24280.000000,24340.000000,18863.796875,30404200
2012-06-18,24800.000000,25140.000000,24680.000000,24860.000000,19266.800781,17608150
2012-06-19,24900.000000,24940.000000,24440.000000,24880.000000,19282.302734,14839400
2012-06-20,24980.000000,25300.000000,24900.000000,25040.000000,19406.310547,13237700
2012-06-21,24680.000000,24840.000000,24520.000000,24540.000000,19018.804688,12753750
2012-06-22,23780.000000,24040.000000,23600.000000,23640.000000,18321.289063,31294350
2012-06-25,23420.000000,23560.000000,22560.000000,22640.000000,17546.279297,41318100
2012-06-26,22660.000000,22980.000000,22580.000000,22780.000000,17654.781250,25283500
2012-06-27,22800.000000,23540.000000,22600.000000,23340.000000,18088.791016,23542000
2012-06-28,23340.000000,23600.000000,23060.000000,23360.000000,18112.042969,10398350
2012-06-29,23340.000000,24020.000000,23060.000000,24020.000000,18623.769531,18604450
2012-07-02,24160.000000,24180.000000,23420.000000,23480.000000,18205.089844,19106750
2012-07-03,23640.000000,23860.000000,23400.000000,23500.000000,18220.599609,15801550
2012-07-04,23640.000000,23940.000000,23560.000000,23820.000000,18468.707031,19158750
2012-07-05,23740.000000,23880.000000,23540.000000,23700.000000,18375.667969,9068550
2012-07-06,23880.000000,23880.000000,23060.000000,23220.000000,18003.496094,21158900
2012-07-09,22700.000000,22760.000000,22520.000000,22520.000000,17460.761719,21282300
2012-07-10,22700.000000,22840.000000,22420.000000,22540.000000,17476.261719,17720700
2012-07-11,22580.000000,22660.000000,22160.000000,22360.000000,17336.707031,18001300
2012-07-12,22420.000000,22520.000000,21820.000000,21820.000000,16918.015625,24858600
2012-07-13,21920.000000,22880.000000,21820.000000,22780.000000,17662.345703,27070750
2012-07-16,22900.000000,23100.000000,22660.000000,23040.000000,17863.931641,15261950
2012-07-17,22960.000000,23560.000000,22720.000000,23360.000000,18112.042969,15885300
2012-07-18,23580.000000,23700.000000,22760.000000,23080.000000,17894.949219,14618050
2012-07-19,23600.000000,24040.000000,23440.000000,23900.000000,18530.732422,24847100
2012-07-20,24040.000000,24060.000000,23820.000000,23820.000000,18468.707031,11992100
2012-07-23,23300.000000,23400.000000,23100.000000,23240.000000,18019.005859,12844350
2012-07-24,23300.000000,23500.000000,23180.000000,23400.000000,18143.060547,14598050
2012-07-25,23060.000000,23440.000000,22780.000000,23160.000000,17956.982422,13609850
2012-07-26,23380.000000,23480.000000,23200.000000,23440.000000,18174.072266,13654750
2012-07-27,23900.000000,24660.000000,23820.000000,24660.000000,19119.994141,26686200
2012-07-30,25200.000000,25560.000000,25020.000000,25500.000000,19771.281250,19113350
2012-07-31,25600.000000,26680.000000,25500.000000,26180.000000,20298.517578,33735650
2012-08-01,25840.000000,26300.000000,25660.000000,26000.000000,20158.960938,19039100
2012-08-02,26000.000000,26080.000000,25220.000000,25260.000000,19585.203125,15951250
2012-08-03,24800.000000,25340.000000,24760.000000,24860.000000,19275.060547,15582650
2012-08-06,25700.000000,26100.000000,25640.000000,25960.000000,20127.947266,12289150
2012-08-07,26060.000000,26080.000000,25680.000000,25880.000000,20065.912109,10258400
2012-08-08,26120.000000,26560.000000,26020.000000,26400.000000,20469.095703,19459150
2012-08-09,26420.000000,26960.000000,26360.000000,26800.000000,20779.238281,30612650
2012-08-10,26700.000000,26960.000000,26600.000000,26960.000000,20903.287109,14733250
2012-08-13,26840.000000,26940.000000,26460.000000,26500.000000,20546.625000,9891050
2012-08-14,26520.000000,27000.000000,26520.000000,26900.000000,20856.767578,14396850
2012-08-16,27080.000000,27100.000000,26760.000000,26900.000000,20856.767578,14824150
2012-08-17,26880.000000,26900.000000,25720.000000,25900.000000,20081.423828,27642800
2012-08-20,25400.000000,25660.000000,25100.000000,25660.000000,19895.337891,19944800
2012-08-21,25840.000000,26040.000000,25640.000000,25640.000000,19879.828125,15315200
2012-08-22,25380.000000,25620.000000,25140.000000,25280.000000,19600.707031,16031200
2012-08-23,25220.000000,25740.000000,24980.000000,25740.000000,19957.373047,13857750
2012-08-24,25400.000000,25740.000000,25280.000000,25500.000000,19771.281250,14077200
2012-08-27,23780.000000,24060.000000,23460.000000,23600.000000,18298.128906,63803450
2012-08-28,23720.000000,24180.000000,23600.000000,23900.000000,18530.732422,27767400
2012-08-29,24180.000000,24700.000000,24140.000000,24600.000000,19073.470703,23415550
2012-08-30,24560.000000,24580.000000,24040.000000,24300.000000,18840.867188,16211400
2012-08-31,24220.000000,24680.000000,24140.000000,24660.000000,19119.994141,20301300
2012-09-03,24400.000000,24700.000000,24020.000000,24360.000000,18887.390625,13903800
2012-09-04,24380.000000,24560.000000,24200.000000,24360.000000,18887.390625,9916550
2012-09-05,24100.000000,24240.000000,23780.000000,23780.000000,18437.687500,17381950
2012-09-06,24000.000000,24060.000000,23860.000000,23920.000000,18546.242188,12373750
2012-09-07,24600.000000,25020.000000,24400.000000,25000.000000,19383.611328,25512400
2012-09-10,25200.000000,25280.000000,25000.000000,25000.000000,19383.611328,15883700
2012-09-11,24800.000000,25300.000000,24640.000000,25120.000000,19476.654297,9890800
2012-09-12,25360.000000,25900.000000,25180.000000,25880.000000,20065.912109,18473250
2012-09-13,25980.000000,26100.000000,25620.000000,26020.000000,20174.464844,19489950
2012-09-14,26600.000000,26780.000000,26540.000000,26720.000000,20717.205078,24872500
2012-09-17,26720.000000,26720.000000,26240.000000,26300.000000,20391.558594,14896000
2012-09-18,26280.000000,26720.000000,26160.000000,26300.000000,20391.558594,11232300
2012-09-19,26120.000000,26460.000000,25960.000000,26280.000000,20376.050781,12114550
2012-09-20,25860.000000,26100.000000,25680.000000,25740.000000,19957.373047,14199800
2012-09-21,26000.000000,26140.000000,25900.000000,26040.000000,20189.976563,14913400
2012-09-24,26000.000000,26560.000000,25840.000000,26540.000000,20577.650391,13195450
2012-09-25,26200.000000,26680.000000,26200.000000,26540.000000,20577.650391,11348000
2012-09-26,26260.000000,26500.000000,26120.000000,26500.000000,20546.625000,12054550
2012-09-27,26540.000000,26840.000000,26460.000000,26760.000000,20748.216797,14541600
2012-09-28,27180.000000,27200.000000,26780.000000,26920.000000,20872.273438,17906350
2012-10-02,27080.000000,27420.000000,27040.000000,27380.000000,21228.933594,13376250
2012-10-04,27020.000000,27460.000000,26780.000000,27340.000000,21197.917969,19127200
2012-10-05,27740.000000,27800.000000,27040.000000,27400.000000,21244.439453,17828800
2012-10-08,27500.000000,27580.000000,27200.000000,27460.000000,21290.957031,12037600
2012-10-09,27260.000000,27620.000000,27260.000000,27440.000000,21275.453125,8788650
2012-10-10,27060.000000,27200.000000,26500.000000,26500.000000,20546.625000,12976700
2012-10-11,26200.000000,26400.000000,25740.000000,26080.000000,20220.984375,23779850
2012-10-12,26100.000000,26240.000000,25760.000000,25920.000000,20096.921875,14977250
2012-10-15,25920.000000,26240.000000,25740.000000,26000.000000,20158.960938,10334000
2012-10-16,26520.000000,26620.000000,26300.000000,26600.000000,20624.160156,10671300
2012-10-17,26840.000000,26920.000000,26320.000000,26720.000000,20717.205078,8984550
2012-10-18,26720.000000,26820.000000,26560.000000,26740.000000,20732.714844,10498450
2012-10-19,26460.000000,26500.000000,25980.000000,26040.000000,20189.976563,13969950
2012-10-22,25540.000000,26340.000000,25520.000000,26300.000000,20391.558594,11741150
2012-10-23,26380.000000,26440.000000,26040.000000,26260.000000,20360.542969,9253550
2012-10-24,25940.000000,26180.000000,25780.000000,26000.000000,20158.960938,13454500
2012-10-25,25920.000000,26440.000000,25820.000000,26440.000000,20500.107422,11881100
2012-10-26,26120.000000,26240.000000,25740.000000,25740.000000,19957.373047,13793850
2012-10-29,25960.000000,25980.000000,25580.000000,25980.000000,20143.449219,11448050
2012-10-30,25980.000000,26080.000000,25840.000000,25960.000000,20127.947266,6643850
2012-10-31,26120.000000,26240.000000,25980.000000,26200.000000,20314.025391,10604850
2012-11-01,25900.000000,26040.000000,25800.000000,25940.000000,20112.437500,10455600
2012-11-02,26380.000000,26660.000000,26260.000000,26540.000000,20577.650391,18521400
2012-11-05,26560.000000,26980.000000,26400.000000,26820.000000,20794.738281,13062050
2012-11-06,26980.000000,26980.000000,26640.000000,26980.000000,20918.791016,8981800
2012-11-07,26860.000000,27240.000000,26700.000000,27240.000000,21120.380859,9676400
2012-11-08,26960.000000,27140.000000,26820.000000,27000.000000,20934.302734,15326600
2012-11-09,26700.000000,27020.000000,26520.000000,26820.000000,20794.738281,14550300
2012-11-12,26620.000000,26940.000000,26620.000000,26900.000000,20856.767578,6959250
2012-11-13,26940.000000,26980.000000,26520.000000,26980.000000,20918.791016,7325850
2012-11-14,27140.000000,27140.000000,26920.000000,27100.000000,21011.835938,10436000
2012-11-15,26700.000000,26760.000000,26520.000000,26620.000000,20639.669922,9959100
2012-11-16,26440.000000,26520.000000,26020.000000,26140.000000,20267.507813,12172550
2012-11-19,26300.000000,26840.000000,26260.000000,26640.000000,20655.179688,10137500
2012-11-20,27060.000000,27300.000000,26920.000000,27280.000000,21151.398438,13420300
2012-11-21,27520.000000,27940.000000,27440.000000,27680.000000,21461.535156,17780400
2012-11-22,27880.000000,28380.000000,27820.000000,28340.000000,21973.265625,14930950
2012-11-23,28440.000000,28840.000000,28340.000000,28740.000000,22283.396484,12322050
2012-11-26,28840.000000,28860.000000,27980.000000,28080.000000,21771.671875,13749850
2012-11-27,28100.000000,28560.000000,28080.000000,28320.000000,21957.757813,11836200
2012-11-28,28000.000000,28760.000000,27920.000000,28260.000000,21911.240234,14055800
2012-11-29,28040.000000,28440.000000,28040.000000,28280.000000,21926.742188,13073300
2012-11-30,28460.000000,28500.000000,27980.000000,28120.000000,21802.689453,16427600
2012-12-03,28400.000000,28720.000000,28160.000000,28600.000000,22174.851563,10220850
2012-12-04,28640.000000,28680.000000,28400.000000,28600.000000,22174.851563,9504900
2012-12-05,28600.000000,29100.000000,28540.000000,29100.000000,22562.519531,12436400
2012-12-06,29360.000000,29420.000000,28680.000000,29080.000000,22547.017578,14248700
2012-12-07,29000.000000,29960.000000,29000.000000,29600.000000,22950.197266,15882450
2012-12-10,30120.000000,30120.000000,29700.000000,29820.000000,23120.771484,13056100
2012-12-11,29960.000000,29960.000000,29380.000000,29520.000000,22888.166016,12657350
2012-12-12,29460.000000,29920.000000,29460.000000,29800.000000,23105.271484,15244450
2012-12-13,30000.000000,30660.000000,29860.000000,30660.000000,23772.058594,30680500
2012-12-14,30320.000000,30720.000000,30160.000000,30300.000000,23492.941406,13905250
2012-12-17,30020.000000,30480.000000,29940.000000,30060.000000,23306.859375,15511100
2012-12-18,30000.000000,30320.000000,29900.000000,30300.000000,23492.941406,13538450
2012-12-20,30300.000000,30580.000000,29900.000000,30060.000000,23306.859375,20128500
2012-12-21,29860.000000,29920.000000,28800.000000,28840.000000,22360.935547,27576200
2012-12-24,28960.000000,29520.000000,28840.000000,29480.000000,22857.152344,14488550
2012-12-26,29600.000000,30060.000000,29400.000000,29400.000000,22795.126953,14038700
2012-12-27,29400.000000,30000.000000,29400.000000,29920.000000,23317.271484,9143900
2012-12-28,29760.000000,30600.000000,29740.000000,30440.000000,23722.517578,10562750
2013-01-02,30660.000000,31520.000000,30540.000000,31520.000000,24564.179688,11449650
2013-01-03,31640.000000,31680.000000,30860.000000,30860.000000,24049.832031,14227400
2013-01-04,30800.000000,30840.000000,30200.000000,30500.000000,23769.275391,12999800
2013-01-07,30300.000000,30560.000000,30000.000000,30400.000000,23691.349609,12610950
2013-01-08,30260.000000,30340.000000,29960.000000,30000.000000,23379.619141,13822250
2013-01-09,30000.000000,30260.000000,29820.000000,30000.000000,23379.619141,12659950
2013-01-10,30300.000000,30680.000000,30000.000000,30600.000000,23847.210938,14663600
2013-01-11,30960.000000,30960.000000,30140.000000,30660.000000,23893.972656,11913550
2013-01-14,30780.000000,31040.000000,30560.000000,31040.000000,24190.117188,7999950
2013-01-15,31200.000000,31200.000000,30240.000000,30240.000000,23566.652344,10727150
2013-01-16,30280.000000,30520.000000,29660.000000,29840.000000,23254.921875,16221000
2013-01-17,30040.000000,30040.000000,29000.000000,29380.000000,22896.441406,20236700
2013-01-18,29600.000000,29740.000000,29100.000000,29600.000000,23067.888672,12516600
2013-01-21,29280.000000,29500.000000,28960.000000,29080.000000,22662.640625,14519650
2013-01-22,28900.000000,29740.000000,28900.000000,29600.000000,23067.888672,11947400
2013-01-23,30000.000000,30040.000000,29460.000000,29460.000000,22958.785156,9293550
2013-01-24,29360.000000,29380.000000,28820.000000,29060.000000,22647.058594,15999050
2013-01-25,29200.000000,29220.000000,28100.000000,28340.000000,22085.949219,21795250
2013-01-28,27920.000000,28020.000000,27420.000000,27440.000000,21384.556641,30852150
2013-01-29,27800.000000,28360.000000,27600.000000,28180.000000,21961.251953,21616550
2013-01-30,28520.000000,28800.000000,28240.000000,28800.000000,22444.431641,16170100
2013-01-31,28600.000000,28960.000000,28440.000000,28960.000000,22569.123047,16052800
2013-02-01,29200.000000,29200.000000,28440.000000,28820.000000,22460.013672,11576200
2013-02-04,29000.000000,29060.000000,28340.000000,28740.000000,22397.675781,12861900
2013-02-05,28300.000000,28860.000000,28280.000000,28700.000000,22366.494141,11388100
2013-02-06,28800.000000,28860.000000,28540.000000,28540.000000,22241.814453,6897150
2013-02-07,28780.000000,28780.000000,28400.000000,28400.000000,22132.712891,9721100
2013-02-08,28360.000000,29400.000000,28300.000000,29240.000000,22787.339844,13423850
2013-02-12,29680.000000,29680.000000,29180.000000,29360.000000,22880.851563,8419750
2013-02-13,29480.000000,29780.000000,29120.000000,29740.000000,23177.000000,9209050
2013-02-14,29800.000000,29880.000000,29540.000000,29800.000000,23223.757813,7534100
2013-02-15,29800.000000,29960.000000,29540.000000,29960.000000,23348.447266,7599950
2013-02-18,29800.000000,30020.000000,29620.000000,29800.000000,23223.757813,7109950
2013-02-19,29600.000000,29980.000000,29580.000000,29840.000000,23254.921875,6132250
2013-02-20,30040.000000,30900.000000,29940.000000,30900.000000,24081.005859,18039350
2013-02-21,30800.000000,31160.000000,30700.000000,31000.000000,24158.939453,13123650
2013-02-22,30600.000000,30960.000000,30400.000000,30600.000000,23847.210938,13852650
2013-02-25,30980.000000,30980.000000,30600.000000,30600.000000,23847.210938,8897550
2013-02-26,30300.000000,30760.000000,30160.000000,30540.000000,23800.453125,9244750
2013-02-27,31180.000000,31180.000000,30380.000000,30540.000000,23800.453125,8938200
2013-02-28,30600.000000,31080.000000,30600.000000,30880.000000,24065.423828,12784200
2013-03-04,31260.000000,31260.000000,30600.000000,30780.000000,23987.490234,13276850
2013-03-05,31120.000000,31280.000000,30960.000000,31000.000000,24158.939453,9294600
2013-03-06,31440.000000,31500.000000,30940.000000,31200.000000,24314.800781,10148650
2013-03-07,30960.000000,31000.000000,30240.000000,30400.000000,23691.349609,13482700
2013-03-08,30300.000000,30340.000000,29780.000000,29980.000000,23364.031250,18941000
2013-03-11,29860.000000,30240.000000,29700.000000,30160.000000,23504.312500,13748250
2013-03-12,30080.000000,30240.000000,29800.000000,29880.000000,23286.093750,8746550
2013-03-13,30120.000000,30580.000000,30020.000000,30540.000000,23800.453125,11303550
2013-03-14,30560.000000,30680.000000,29980.000000,30400.000000,23691.349609,12557800
2013-03-15,30580.000000,30580.000000,29600.000000,29600.000000,23067.888672,36618350
2013-03-18,29200.000000,29200.000000,28680.000000,28900.000000,22522.369141,26439550
2013-03-19,29000.000000,29840.000000,28960.000000,29500.000000,22989.960938,13977100
2013-03-20,29200.000000,29700.000000,29120.000000,29200.000000,22756.158203,13515750
2013-03-21,29220.000000,29480.000000,29120.000000,29140.000000,22709.406250,11768550
2013-03-22,29160.000000,29360.000000,29040.000000,29100.000000,22678.226563,10687100
2013-03-25,29600.000000,29900.000000,29400.000000,29900.000000,23301.689453,10272050
2013-03-26,29900.000000,30440.000000,29820.000000,30180.000000,23519.894531,16830000
2013-03-27,30300.000000,30320.000000,29740.000000,30080.000000,23441.964844,12881400
2013-03-28,30060.000000,30200.000000,29940.000000,30200.000000,23535.478516,7989600
2013-03-29,30480.000000,30640.000000,30340.000000,30540.000000,23800.453125,9533700
2013-04-01,30700.000000,30700.000000,30240.000000,30240.000000,23566.652344,5295500
2013-04-02,30200.000000,30640.000000,30200.000000,30500.000000,23769.275391,8574850
2013-04-03,30520.000000,30560.000000,30180.000000,30420.000000,23706.933594,10882700
